"filename", "language", "Markdown", "C++", "Properties", "C", "JSON", "Shell Script", "YAML", "Ini", "Python", "comment", "blank", "total"
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1306_96x40.c", "C", 0, 0, 0, 226, 0, 0, 0, 0, 0, 59, 44, 329
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1309.c", "C", 0, 0, 0, 290, 0, 0, 0, 0, 0, 62, 58, 410
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1316.c", "C", 0, 0, 0, 199, 0, 0, 0, 0, 0, 75, 59, 333
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1317.c", "C", 0, 0, 0, 143, 0, 0, 0, 0, 0, 64, 35, 242
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1318.c", "C", 0, 0, 0, 181, 0, 0, 0, 0, 0, 78, 59, 318
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1320.c", "C", 0, 0, 0, 463, 0, 0, 0, 0, 0, 143, 117, 723
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1322.c", "C", 0, 0, 0, 435, 0, 0, 0, 0, 0, 129, 90, 654
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1325.c", "C", 0, 0, 0, 299, 0, 0, 0, 0, 0, 80, 57, 436
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1326.c", "C", 0, 0, 0, 175, 0, 0, 0, 0, 0, 60, 43, 278
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1327.c", "C", 0, 0, 0, 640, 0, 0, 0, 0, 0, 236, 168, 1044
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1329.c", "C", 0, 0, 0, 377, 0, 0, 0, 0, 0, 67, 70, 514
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1362.c", "C", 0, 0, 0, 349, 0, 0, 0, 0, 0, 120, 70, 539
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1606_172x72.c", "C", 0, 0, 0, 204, 0, 0, 0, 0, 0, 128, 63, 395
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_ssd1607_200x200.c", "C", 0, 0, 0, 410, 0, 0, 0, 0, 0, 187, 122, 719
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7511.c", "C", 0, 0, 0, 135, 0, 0, 0, 0, 0, 51, 29, 215
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st75160.c", "C", 0, 0, 0, 219, 0, 0, 0, 0, 0, 86, 58, 363
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st75256.c", "C", 0, 0, 0, 1396, 0, 0, 0, 0, 0, 244, 350, 1990
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7528.c", "C", 0, 0, 0, 246, 0, 0, 0, 0, 0, 167, 49, 462
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st75320.c", "C", 0, 0, 0, 174, 0, 0, 0, 0, 0, 59, 39, 272
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7539.c", "C", 0, 0, 0, 122, 0, 0, 0, 0, 0, 36, 22, 180
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7565.c", "C", 0, 0, 0, 919, 0, 0, 0, 0, 0, 176, 187, 1282
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7567.c", "C", 0, 0, 0, 1006, 0, 0, 0, 0, 0, 145, 159, 1310
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7571.c", "C", 0, 0, 0, 221, 0, 0, 0, 0, 0, 75, 68, 364
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7586s_erc240160.c", "C", 0, 0, 0, 187, 0, 0, 0, 0, 0, 43, 32, 262
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7586s_jlx384160.c", "C", 0, 0, 0, 183, 0, 0, 0, 0, 0, 43, 31, 257
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7586s_s028hn118a.c", "C", 0, 0, 0, 183, 0, 0, 0, 0, 0, 41, 31, 255
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7586s_ymc240160.c", "C", 0, 0, 0, 173, 0, 0, 0, 0, 0, 41, 30, 244
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7588.c", "C", 0, 0, 0, 155, 0, 0, 0, 0, 0, 57, 45, 257
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_st7920.c", "C", 0, 0, 0, 246, 0, 0, 0, 0, 0, 73, 53, 372
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_t6963.c", "C", 0, 0, 0, 347, 0, 0, 0, 0, 0, 155, 62, 564
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1601.c", "C", 0, 0, 0, 225, 0, 0, 0, 0, 0, 42, 38, 305
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1604.c", "C", 0, 0, 0, 146, 0, 0, 0, 0, 0, 59, 36, 241
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1608.c", "C", 0, 0, 0, 351, 0, 0, 0, 0, 0, 77, 85, 513
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1609.c", "C", 0, 0, 0, 125, 0, 0, 0, 0, 0, 60, 24, 209
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1610.c", "C", 0, 0, 0, 158, 0, 0, 0, 0, 0, 103, 37, 298
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1611.c", "C", 0, 0, 0, 555, 0, 0, 0, 0, 0, 124, 89, 768
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1617.c", "C", 0, 0, 0, 233, 0, 0, 0, 0, 0, 47, 45, 325
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1638.c", "C", 0, 0, 0, 255, 0, 0, 0, 0, 0, 73, 53, 381
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1701_dogs102.c", "C", 0, 0, 0, 137, 0, 0, 0, 0, 0, 43, 24, 204
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_d_uc1701_mini12864.c", "C", 0, 0, 0, 139, 0, 0, 0, 0, 0, 43, 24, 206
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_debounce.c", "C", 0, 0, 0, 111, 0, 0, 0, 0, 0, 76, 19, 206
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_display.c", "C", 0, 0, 0, 94, 0, 0, 0, 0, 0, 87, 22, 203
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_fonts.c", "C", 0, 0, 0, 19043, 0, 0, 0, 0, 0, 789, 2, 19834
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_gpio.c", "C", 0, 0, 0, 5, 0, 0, 0, 0, 0, 40, 5, 50
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_input_value.c", "C", 0, 0, 0, 70, 0, 0, 0, 0, 0, 44, 10, 124
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_message.c", "C", 0, 0, 0, 87, 0, 0, 0, 0, 0, 47, 19, 153
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_selection_list.c", "C", 0, 0, 0, 100, 0, 0, 0, 0, 0, 53, 21, 174
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_setup.c", "C", 0, 0, 0, 69, 0, 0, 0, 0, 0, 62, 17, 148
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_string.c", "C", 0, 0, 0, 98, 0, 0, 0, 0, 0, 60, 13, 171
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_u16toa.c", "C", 0, 0, 0, 36, 0, 0, 0, 0, 0, 36, 5, 77
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\lib\U8g2\src\clib\u8x8_u8toa.c", "C", 0, 0, 0, 27, 0, 0, 0, 0, 0, 35, 6, 68
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\platformio.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 6, 0, 9, 2, 17
"c:\Users\Administrator\Documents\PlatformIO\Projects\230929-111706-nodemcu\src\LIGHT.cpp", "C++", 0, 145, 0, 0, 0, 0, 0, 0, 0, 17, 22, 184
"Total", "-", 390, 123552, 57, 374372, 330, 67, 36, 6, 411, 101143, 30508, 630872
